movieId,title,genres,title_original,genres_original,title_display,title_clean,title_for_matching,genres_for_matching,genre_action,genre_adventure,genre_animation,genre_children,genre_comedy,genre_crime,genre_documentary,genre_drama,genre_fantasy,genre_filmnoir,genre_horror,genre_imax,genre_musical,genre_mystery,genre_romance,genre_scifi,genre_thriller,genre_war,genre_western
112,Rumble in the Bronx (Hont faan kui) (1995),Action|Adventure|Comedy|Crime,Rumble in the Bronx (Hont faan kui) (1995),Action|Adventure|Comedy|Crime,Rumble in the Bronx (Hont faan kui) (1995),Rumble in the Bronx (Hont faan kui) (1995),rumble in the bronx hont faan kui,action adventure comedy crime,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
113,Before and After (1996),Drama|Mystery,Before and After (1996),Drama|Mystery,Before and After (1996),Before and After (1996),before and after,drama mystery,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
114,Margarets Museum (1995),Drama,Margaret's Museum (1995),Drama,Margarets Museum (1995),Margarets Museum (1995),margarets museum,drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
115,Happiness Is in the Field (Bonheur est dans le pr Le) (1995),Comedy,"Happiness Is in the Field (Bonheur est dans le pré, Le) (1995)",Comedy,Happiness Is in the Field (Bonheur est dans le pr Le) (1995),Happiness Is in the Field (Bonheur est dans le pr Le) (1995),happiness is in the field bonheur est dans le pr le,comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,Anne Frank Remembered (1995),Documentary,Anne Frank Remembered (1995),Documentary,Anne Frank Remembered (1995),Anne Frank Remembered (1995),anne frank remembered,documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
117,Young Poisoners Handbook The (1995),Crime|Drama,"Young Poisoner's Handbook, The (1995)",Crime|Drama,Young Poisoners Handbook The (1995),Young Poisoners Handbook The (1995),young poisoners handbook the,crime drama,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
118,If Lucy Fell (1996),Comedy|Romance,If Lucy Fell (1996),Comedy|Romance,If Lucy Fell (1996),If Lucy Fell (1996),if lucy fell,comedy romance,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
119,Steal Big Steal Little (1995),Comedy,"Steal Big, Steal Little (1995)",Comedy,Steal Big Steal Little (1995),Steal Big Steal Little (1995),steal big steal little,comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,Race the Sun (1996),Adventure|Comedy|Drama,Race the Sun (1996),Adventure|Comedy|Drama,Race the Sun (1996),Race the Sun (1996),race the sun,adventure comedy drama,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
121,Boys of St Vincent The (1992),Drama,"Boys of St. Vincent, The (1992)",Drama,Boys of St Vincent The (1992),Boys of St Vincent The (1992),boys of st vincent the,drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
122,Boomerang (1992),Comedy|Romance,Boomerang (1992),Comedy|Romance,Boomerang (1992),Boomerang (1992),boomerang,comedy romance,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
123,Chungking Express (Chung Hing sam lam) (1994),Drama|Mystery|Romance,Chungking Express (Chung Hing sam lam) (1994),Drama|Mystery|Romance,Chungking Express (Chung Hing sam lam) (1994),Chungking Express (Chung Hing sam lam) (1994),chungking express chung hing sam lam,drama mystery romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
124,Star Maker The (Uomo delle stelle L) (1995),Drama,"Star Maker, The (Uomo delle stelle, L') (1995)",Drama,Star Maker The (Uomo delle stelle L) (1995),Star Maker The (Uomo delle stelle L) (1995),star maker the uomo delle stelle l,drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
125,Flirting With Disaster (1996),Comedy,Flirting With Disaster (1996),Comedy,Flirting With Disaster (1996),Flirting With Disaster (1996),flirting with disaster,comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,NeverEnding Story III The (1994),Adventure|Children|Fantasy,"NeverEnding Story III, The (1994)",Adventure|Children|Fantasy,NeverEnding Story III The (1994),NeverEnding Story III The (1994),neverending story iii the,adventure children fantasy,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
127,Silences of the Palace The (Saimt el Qusur) (1994),Drama,"Silences of the Palace, The (Saimt el Qusur) (1994)",Drama,Silences of the Palace The (Saimt el Qusur) (1994),Silences of the Palace The (Saimt el Qusur) (1994),silences of the palace the saimt el qusur,drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
128,Jupiters Wife (1994),Documentary,Jupiter's Wife (1994),Documentary,Jupiters Wife (1994),Jupiters Wife (1994),jupiters wife,documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
129,Pie in the Sky (1996),Comedy|Romance,Pie in the Sky (1996),Comedy|Romance,Pie in the Sky (1996),Pie in the Sky (1996),pie in the sky,comedy romance,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
130,Angela (1995),Drama,Angela (1995),Drama,Angela (1995),Angela (1995),angela,drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
131,Frankie Starlight (1995),Drama|Romance,Frankie Starlight (1995),Drama|Romance,Frankie Starlight (1995),Frankie Starlight (1995),frankie starlight,drama romance,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
132,Jade (1995),Thriller,Jade (1995),Thriller,Jade (1995),Jade (1995),jade,thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
133,Nueba Yol (1995),Comedy|Drama,Nueba Yol (1995),Comedy|Drama,Nueba Yol (1995),Nueba Yol (1995),nueba yol,comedy drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
134,Sonic Outlaws (1995),Documentary,Sonic Outlaws (1995),Documentary,Sonic Outlaws (1995),Sonic Outlaws (1995),sonic outlaws,documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
135,Down Periscope (1996),Comedy,Down Periscope (1996),Comedy,Down Periscope (1996),Down Periscope (1996),down periscope,comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,From the Journals of Jean Seberg (1995),Documentary,From the Journals of Jean Seberg (1995),Documentary,From the Journals of Jean Seberg (1995),From the Journals of Jean Seberg (1995),from the journals of jean seberg,documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
137,Man of the Year (1995),Documentary,Man of the Year (1995),Documentary,Man of the Year (1995),Man of the Year (1995),man of the year,documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
138,Neon Bible The (1995),Drama,"Neon Bible, The (1995)",Drama,Neon Bible The (1995),Neon Bible The (1995),neon bible the,drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
139,Target (1995),Action|Drama,Target (1995),Action|Drama,Target (1995),Target (1995),target,action drama,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
140,Up Close and Personal (1996),Drama|Romance,Up Close and Personal (1996),Drama|Romance,Up Close and Personal (1996),Up Close and Personal (1996),up close and personal,drama romance,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
141,Birdcage The (1996),Comedy,"Birdcage, The (1996)",Comedy,Birdcage The (1996),Birdcage The (1996),birdcage the,comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,Shadows (Cienie) (1988),Drama,Shadows (Cienie) (1988),Drama,Shadows (Cienie) (1988),Shadows (Cienie) (1988),shadows cienie,drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
143,Gospa (1995),Drama,Gospa (1995),Drama,Gospa (1995),Gospa (1995),gospa,drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
144,Brothers McMullen The (1995),Comedy,"Brothers McMullen, The (1995)",Comedy,Brothers McMullen The (1995),Brothers McMullen The (1995),brothers mcmullen the,comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,Bad Boys (1995),Action|Comedy|Crime|Drama|Thriller,Bad Boys (1995),Action|Comedy|Crime|Drama|Thriller,Bad Boys (1995),Bad Boys (1995),bad boys,action comedy crime drama thriller,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
146,Amazing Panda Adventure The (1995),Adventure|Children,"Amazing Panda Adventure, The (1995)",Adventure|Children,Amazing Panda Adventure The (1995),Amazing Panda Adventure The (1995),amazing panda adventure the,adventure children,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,Basketball Diaries The (1995),Drama,"Basketball Diaries, The (1995)",Drama,Basketball Diaries The (1995),Basketball Diaries The (1995),basketball diaries the,drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
148,Awfully Big Adventure An (1995),Drama,"Awfully Big Adventure, An (1995)",Drama,Awfully Big Adventure An (1995),Awfully Big Adventure An (1995),awfully big adventure an,drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
149,Amateur (1994),Crime|Drama|Thriller,Amateur (1994),Crime|Drama|Thriller,Amateur (1994),Amateur (1994),amateur,crime drama thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
150,Apollo 13 (1995),Adventure|Drama|IMAX,Apollo 13 (1995),Adventure|Drama|IMAX,Apollo 13 (1995),Apollo 13 (1995),apollo 13,adventure drama imax,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
151,Rob Roy (1995),Action|Drama|Romance|War,Rob Roy (1995),Action|Drama|Romance|War,Rob Roy (1995),Rob Roy (1995),rob roy,action drama romance war,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
152,Addiction The (1995),Drama|Horror,"Addiction, The (1995)",Drama|Horror,Addiction The (1995),Addiction The (1995),addiction the,drama horror,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
153,Batman Forever (1995),Action|Adventure|Comedy|Crime,Batman Forever (1995),Action|Adventure|Comedy|Crime,Batman Forever (1995),Batman Forever (1995),batman forever,action adventure comedy crime,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
154,Beauty of the Day (Belle de jour) (1967),Drama,Beauty of the Day (Belle de jour) (1967),Drama,Beauty of the Day (Belle de jour) (1967),Beauty of the Day (Belle de jour) (1967),beauty of the day belle de jour,drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
155,Beyond Rangoon (1995),Adventure|Drama|War,Beyond Rangoon (1995),Adventure|Drama|War,Beyond Rangoon (1995),Beyond Rangoon (1995),beyond rangoon,adventure drama war,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
156,Blue in the Face (1995),Comedy|Drama,Blue in the Face (1995),Comedy|Drama,Blue in the Face (1995),Blue in the Face (1995),blue in the face,comedy drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
157,Canadian Bacon (1995),Comedy|War,Canadian Bacon (1995),Comedy|War,Canadian Bacon (1995),Canadian Bacon (1995),canadian bacon,comedy war,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
158,Casper (1995),Adventure|Children,Casper (1995),Adventure|Children,Casper (1995),Casper (1995),casper,adventure children,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,Clockers (1995),Crime|Drama|Mystery,Clockers (1995),Crime|Drama|Mystery,Clockers (1995),Clockers (1995),clockers,crime drama mystery,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
160,Congo (1995),Action|Adventure|Mystery|Sci-Fi,Congo (1995),Action|Adventure|Mystery|Sci-Fi,Congo (1995),Congo (1995),congo,action adventure mystery scifi,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
161,Crimson Tide (1995),Drama|Thriller|War,Crimson Tide (1995),Drama|Thriller|War,Crimson Tide (1995),Crimson Tide (1995),crimson tide,drama thriller war,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
162,Crumb (1994),Documentary,Crumb (1994),Documentary,Crumb (1994),Crumb (1994),crumb,documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
163,Desperado (1995),Action|Romance|Western,Desperado (1995),Action|Romance|Western,Desperado (1995),Desperado (1995),desperado,action romance western,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
164,Devil in a Blue Dress (1995),Crime|Film-Noir|Mystery|Thriller,Devil in a Blue Dress (1995),Crime|Film-Noir|Mystery|Thriller,Devil in a Blue Dress (1995),Devil in a Blue Dress (1995),devil in a blue dress,crime filmnoir mystery thriller,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
165,Die Hard With a Vengeance (1995),Action|Crime|Thriller,Die Hard: With a Vengeance (1995),Action|Crime|Thriller,Die Hard With a Vengeance (1995),Die Hard With a Vengeance (1995),die hard with a vengeance,action crime thriller,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
166,Doom Generation The (1995),Comedy|Crime|Drama,"Doom Generation, The (1995)",Comedy|Crime|Drama,Doom Generation The (1995),Doom Generation The (1995),doom generation the,comedy crime drama,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
167,Feast of July (1995),Drama,Feast of July (1995),Drama,Feast of July (1995),Feast of July (1995),feast of july,drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
168,First Knight (1995),Action|Drama|Romance,First Knight (1995),Action|Drama|Romance,First Knight (1995),First Knight (1995),first knight,action drama romance,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
169,Free Willy 2 The Adventure Home (1995),Adventure|Children|Drama,Free Willy 2: The Adventure Home (1995),Adventure|Children|Drama,Free Willy 2 The Adventure Home (1995),Free Willy 2 The Adventure Home (1995),free willy 2 the adventure home,adventure children drama,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
170,Hackers (1995),Action|Adventure|Crime|Thriller,Hackers (1995),Action|Adventure|Crime|Thriller,Hackers (1995),Hackers (1995),hackers,action adventure crime thriller,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
171,Jeffrey (1995),Comedy|Drama,Jeffrey (1995),Comedy|Drama,Jeffrey (1995),Jeffrey (1995),jeffrey,comedy drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
172,Johnny Mnemonic (1995),Action|Sci-Fi|Thriller,Johnny Mnemonic (1995),Action|Sci-Fi|Thriller,Johnny Mnemonic (1995),Johnny Mnemonic (1995),johnny mnemonic,action scifi thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
173,Judge Dredd (1995),Action|Crime|Sci-Fi,Judge Dredd (1995),Action|Crime|Sci-Fi,Judge Dredd (1995),Judge Dredd (1995),judge dredd,action crime scifi,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
174,Jury Duty (1995),Comedy,Jury Duty (1995),Comedy,Jury Duty (1995),Jury Duty (1995),jury duty,comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,Kids (1995),Drama,Kids (1995),Drama,Kids (1995),Kids (1995),kids,drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
176,Living in Oblivion (1995),Comedy,Living in Oblivion (1995),Comedy,Living in Oblivion (1995),Living in Oblivion (1995),living in oblivion,comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,Lord of Illusions (1995),Horror,Lord of Illusions (1995),Horror,Lord of Illusions (1995),Lord of Illusions (1995),lord of illusions,horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
178,Love Human Remains (1993),Comedy|Drama,Love & Human Remains (1993),Comedy|Drama,Love Human Remains (1993),Love Human Remains (1993),love human remains,comedy drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
179,Mad Love (1995),Drama|Romance,Mad Love (1995),Drama|Romance,Mad Love (1995),Mad Love (1995),mad love,drama romance,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
180,Mallrats (1995),Comedy|Romance,Mallrats (1995),Comedy|Romance,Mallrats (1995),Mallrats (1995),mallrats,comedy romance,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
181,Mighty Morphin Power Rangers The Movie (1995),Action|Children,Mighty Morphin Power Rangers: The Movie (1995),Action|Children,Mighty Morphin Power Rangers The Movie (1995),Mighty Morphin Power Rangers The Movie (1995),mighty morphin power rangers the movie,action children,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,Moonlight and Valentino (1995),Drama|Romance,Moonlight and Valentino (1995),Drama|Romance,Moonlight and Valentino (1995),Moonlight and Valentino (1995),moonlight and valentino,drama romance,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
183,Mute Witness (1994),Comedy|Horror|Thriller,Mute Witness (1994),Comedy|Horror|Thriller,Mute Witness (1994),Mute Witness (1994),mute witness,comedy horror thriller,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
184,Nadja (1994),Drama,Nadja (1994),Drama,Nadja (1994),Nadja (1994),nadja,drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
185,Net The (1995),Action|Crime|Thriller,"Net, The (1995)",Action|Crime|Thriller,Net The (1995),Net The (1995),net the,action crime thriller,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
186,Nine Months (1995),Comedy|Romance,Nine Months (1995),Comedy|Romance,Nine Months (1995),Nine Months (1995),nine months,comedy romance,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
187,Party Girl (1995),Comedy,Party Girl (1995),Comedy,Party Girl (1995),Party Girl (1995),party girl,comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,Prophecy The (1995),Fantasy|Horror|Mystery,"Prophecy, The (1995)",Fantasy|Horror|Mystery,Prophecy The (1995),Prophecy The (1995),prophecy the,fantasy horror mystery,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
189,Reckless (1995),Comedy|Fantasy,Reckless (1995),Comedy|Fantasy,Reckless (1995),Reckless (1995),reckless,comedy fantasy,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
190,Safe (1995),Thriller,Safe (1995),Thriller,Safe (1995),Safe (1995),safe,thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
191,Scarlet Letter The (1995),Drama|Romance,"Scarlet Letter, The (1995)",Drama|Romance,Scarlet Letter The (1995),Scarlet Letter The (1995),scarlet letter the,drama romance,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
192,The Show (1995),Documentary,The Show (1995),Documentary,The Show (1995),The Show (1995),the show,documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
193,Showgirls (1995),Drama,Showgirls (1995),Drama,Showgirls (1995),Showgirls (1995),showgirls,drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
194,Smoke (1995),Comedy|Drama,Smoke (1995),Comedy|Drama,Smoke (1995),Smoke (1995),smoke,comedy drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
195,Something to Talk About (1995),Comedy|Drama|Romance,Something to Talk About (1995),Comedy|Drama|Romance,Something to Talk About (1995),Something to Talk About (1995),something to talk about,comedy drama romance,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
196,Species (1995),Horror|Sci-Fi,Species (1995),Horror|Sci-Fi,Species (1995),Species (1995),species,horror scifi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
197,Stars Fell on Henrietta The (1995),Drama,"Stars Fell on Henrietta, The (1995)",Drama,Stars Fell on Henrietta The (1995),Stars Fell on Henrietta The (1995),stars fell on henrietta the,drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
198,Strange Days (1995),Action|Crime|Drama|Mystery|Sci-Fi|Thriller,Strange Days (1995),Action|Crime|Drama|Mystery|Sci-Fi|Thriller,Strange Days (1995),Strange Days (1995),strange days,action crime drama mystery scifi thriller,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0
199,Umbrellas of Cherbourg The (Parapluies de Cherbourg Les) (1964),Drama|Musical|Romance,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",Drama|Musical|Romance,Umbrellas of Cherbourg The (Parapluies de Cherbourg Les) (1964),Umbrellas of Cherbourg The (Parapluies de Cherbourg Les) (1964),umbrellas of cherbourg the parapluies de cherbourg les,drama musical romance,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
200,Tie That Binds The (1995),Thriller,"Tie That Binds, The (1995)",Thriller,Tie That Binds The (1995),Tie That Binds The (1995),tie that binds the,thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
201,Three Wishes (1995),Drama|Fantasy,Three Wishes (1995),Drama|Fantasy,Three Wishes (1995),Three Wishes (1995),three wishes,drama fantasy,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
202,Total Eclipse (1995),Drama|Romance,Total Eclipse (1995),Drama|Romance,Total Eclipse (1995),Total Eclipse (1995),total eclipse,drama romance,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
203,To Wong Foo Thanks for Everything Julie Newmar (1995),Comedy,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",Comedy,To Wong Foo Thanks for Everything Julie Newmar (1995),To Wong Foo Thanks for Everything Julie Newmar (1995),to wong foo thanks for everything julie newmar,comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,Under Siege 2 Dark Territory (1995),Action,Under Siege 2: Dark Territory (1995),Action,Under Siege 2 Dark Territory (1995),Under Siege 2 Dark Territory (1995),under siege 2 dark territory,action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,Unstrung Heroes (1995),Comedy|Drama,Unstrung Heroes (1995),Comedy|Drama,Unstrung Heroes (1995),Unstrung Heroes (1995),unstrung heroes,comedy drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
206,Unzipped (1995),Documentary,Unzipped (1995),Documentary,Unzipped (1995),Unzipped (1995),unzipped,documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
207,Walk in the Clouds A (1995),Drama|Romance,"Walk in the Clouds, A (1995)",Drama|Romance,Walk in the Clouds A (1995),Walk in the Clouds A (1995),walk in the clouds a,drama romance,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
208,Waterworld (1995),Action|Adventure|Sci-Fi,Waterworld (1995),Action|Adventure|Sci-Fi,Waterworld (1995),Waterworld (1995),waterworld,action adventure scifi,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
209,White Mans Burden (1995),Drama,White Man's Burden (1995),Drama,White Mans Burden (1995),White Mans Burden (1995),white mans burden,drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
210,Wild Bill (1995),Western,Wild Bill (1995),Western,Wild Bill (1995),Wild Bill (1995),wild bill,western,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
211,Browning Version The (1994),Drama,"Browning Version, The (1994)",Drama,Browning Version The (1994),Browning Version The (1994),browning version the,drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
212,Bushwhacked (1995),Adventure|Comedy|Crime|Mystery,Bushwhacked (1995),Adventure|Comedy|Crime|Mystery,Bushwhacked (1995),Bushwhacked (1995),bushwhacked,adventure comedy crime mystery,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
213,Burnt by the Sun (Utomlyonnye solntsem) (1994),Drama,Burnt by the Sun (Utomlyonnye solntsem) (1994),Drama,Burnt by the Sun (Utomlyonnye solntsem) (1994),Burnt by the Sun (Utomlyonnye solntsem) (1994),burnt by the sun utomlyonnye solntsem,drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
214,Before the Rain (Pred dozhdot) (1994),Drama|War,Before the Rain (Pred dozhdot) (1994),Drama|War,Before the Rain (Pred dozhdot) (1994),Before the Rain (Pred dozhdot) (1994),before the rain pred dozhdot,drama war,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
215,Before Sunrise (1995),Drama|Romance,Before Sunrise (1995),Drama|Romance,Before Sunrise (1995),Before Sunrise (1995),before sunrise,drama romance,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
216,Billy Madison (1995),Comedy,Billy Madison (1995),Comedy,Billy Madison (1995),Billy Madison (1995),billy madison,comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,Babysitter The (1995),Drama|Thriller,"Babysitter, The (1995)",Drama|Thriller,Babysitter The (1995),Babysitter The (1995),babysitter the,drama thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
218,Boys on the Side (1995),Comedy|Drama,Boys on the Side (1995),Comedy|Drama,Boys on the Side (1995),Boys on the Side (1995),boys on the side,comedy drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
